time,master_s,slave1_s,slave2_s,slave3_s,master_velocity,slave1_velocity,slave2_velocity,slave3_velocity,desired_distance_slave1,desired_distance_slave2,desired_distance_slave3,distance_master_slave1,distance_slave1_slave2,distance_slave2_slave3,error_slave1,error_slave2,error_slave3
1.3,2.8000000000000003,-4.6999999999999975,-12.200000000000005,-19.70000000000001,2.0,2.0,2.000000000000002,2.000000000000001,7.5,7.500000000000003,7.500000000000001,7.499999999999998,7.500000000000007,7.500000000000005,-1.7763568394002505e-15,4.440892098500626e-15,4.440892098500626e-15
1.4000000000000001,3.0000000000000004,-4.499999999999997,-12.000000000000004,-19.50000000000001,2.0,2.0,2.000000000000002,2.0000000000000013,7.5,7.500000000000003,7.500000000000002,7.499999999999998,7.500000000000006,7.500000000000007,-1.7763568394002505e-15,3.552713678800501e-15,5.329070518200751e-15
1.5000000000000002,3.2000000000000006,-4.299999999999997,-11.800000000000002,-19.30000000000001,2.0,2.0,2.000000000000002,2.0000000000000018,7.5,7.500000000000003,7.500000000000002,7.499999999999998,7.500000000000005,7.500000000000009,-1.7763568394002505e-15,2.6645352591003757e-15,7.105427357601002e-15
1.6000000000000003,3.400000000000001,-4.099999999999997,-11.600000000000001,-19.100000000000012,2.0,2.0,2.000000000000002,2.000000000000002,7.5,7.500000000000003,7.500000000000003,7.499999999999998,7.500000000000004,7.500000000000011,-1.7763568394002505e-15,1.7763568394002505e-15,7.993605777301127e-15
1.7000000000000004,3.600000000000001,-3.899999999999997,-11.4,-18.900000000000013,2.0,2.0,2.000000000000002,2.0000000000000027,7.5,7.500000000000003,7.5000000000000036,7.499999999999998,7.5000000000000036,7.500000000000012,-1.7763568394002505e-15,8.881784197001252e-16,8.881784197001252e-15
1.8000000000000005,3.800000000000001,-3.6999999999999966,-11.2,-18.700000000000014,2.0,2.0,2.000000000000002,2.000000000000003,7.5,7.500000000000003,7.5000000000000036,7.499999999999998,7.500000000000003,7.500000000000014,-1.7763568394002505e-15,0.0,1.0658141036401503e-14
1.9000000000000006,4.000000000000001,-3.4999999999999964,-10.999999999999998,-18.500000000000014,2.0,2.0,2.000000000000002,2.0000000000000036,7.5,7.500000000000003,7.500000000000004,7.499999999999997,7.500000000000002,7.500000000000016,-2.6645352591003757e-15,-8.881784197001252e-16,1.1546319456101628e-14
2.0000000000000004,4.200000000000001,-3.2999999999999963,-10.799999999999997,-18.300000000000015,2.0,1.9999999999999998,2.0000000000000018,2.000000000000004,7.5,7.500000000000002,7.500000000000005,7.499999999999997,7.500000000000001,7.500000000000018,-2.6645352591003757e-15,-8.881784197001252e-16,1.2434497875801753e-14
2.1000000000000005,4.400000000000001,-3.099999999999996,-10.599999999999998,-18.100000000000016,2.0,1.9999999999999996,2.0000000000000018,2.0000000000000044,7.5,7.500000000000002,7.500000000000005,7.499999999999997,7.500000000000002,7.500000000000018,-2.6645352591003757e-15,0.0,1.2434497875801753e-14
2.2000000000000006,4.600000000000001,-2.899999999999996,-10.399999999999999,-17.900000000000016,2.0,1.9999999999999996,2.0000000000000018,2.000000000000005,7.5,7.500000000000002,7.500000000000006,7.499999999999997,7.500000000000003,7.500000000000018,-2.6645352591003757e-15,8.881784197001252e-16,1.1546319456101628e-14
2.3000000000000007,4.800000000000002,-2.6999999999999957,-10.2,-17.700000000000017,2.0,1.9999999999999996,2.0000000000000018,2.0000000000000053,7.5,7.500000000000002,7.500000000000007,7.499999999999997,7.5000000000000036,7.500000000000018,-2.6645352591003757e-15,1.7763568394002505e-15,1.0658141036401503e-14
2.400000000000001,5.000000000000002,-2.4999999999999956,-10.0,-17.500000000000018,2.0,1.9999999999999996,2.0000000000000018,2.0000000000000058,7.5,7.500000000000002,7.500000000000007,7.499999999999997,7.500000000000004,7.500000000000018,-2.6645352591003757e-15,2.6645352591003757e-15,1.0658141036401503e-14
2.500000000000001,5.200000000000002,-2.2999999999999954,-9.8,-17.30000000000002,2.0,1.9999999999999996,2.0000000000000018,2.0000000000000058,7.5,7.500000000000002,7.500000000000007,7.499999999999997,7.500000000000005,7.500000000000018,-2.6645352591003757e-15,3.552713678800501e-15,1.0658141036401503e-14
2.600000000000001,5.400000000000002,-2.099999999999995,-9.600000000000001,-17.10000000000002,2.0,1.9999999999999996,2.0000000000000018,2.0000000000000058,7.5,7.500000000000002,7.500000000000007,7.499999999999997,7.500000000000006,7.500000000000018,-2.6645352591003757e-15,4.440892098500626e-15,1.0658141036401503e-14
2.700000000000001,5.600000000000002,-1.8999999999999952,-9.400000000000002,-16.90000000000002,2.0,1.9999999999999996,2.0000000000000018,2.0000000000000058,7.5,7.500000000000002,7.500000000000007,7.499999999999997,7.500000000000007,7.500000000000018,-2.6645352591003757e-15,5.329070518200751e-15,1.0658141036401503e-14
2.800000000000001,5.8000000000000025,-1.6999999999999953,-9.200000000000003,-16.70000000000002,2.0,1.9999999999999996,2.0000000000000018,2.0000000000000058,7.5,7.500000000000002,7.500000000000007,7.499999999999998,7.500000000000007,7.500000000000018,-1.7763568394002505e-15,5.329070518200751e-15,1.0658141036401503e-14
2.9000000000000012,6.000000000000003,-1.4999999999999953,-9.000000000000004,-16.50000000000002,2.0,1.9999999999999996,2.0000000000000018,2.0000000000000058,7.5,7.500000000000002,7.500000000000007,7.499999999999998,7.500000000000008,7.500000000000018,-1.7763568394002505e-15,6.217248937900877e-15,1.0658141036401503e-14
3.0000000000000013,6.200000000000003,-1.2999999999999954,-8.800000000000004,-16.300000000000022,2.0,1.9999999999999996,2.0000000000000018,2.0000000000000058,7.5,7.500000000000002,7.500000000000007,7.499999999999998,7.500000000000009,7.500000000000018,-1.7763568394002505e-15,7.105427357601002e-15,1.0658141036401503e-14
3.1000000000000014,6.400000000000003,-1.0999999999999954,-8.600000000000005,-16.100000000000023,2.0,1.9999999999999996,2.0000000000000018,2.0000000000000058,7.5,7.500000000000002,7.500000000000007,7.499999999999998,7.50000000000001,7.500000000000018,-1.7763568394002505e-15,7.993605777301127e-15,1.0658141036401503e-14
3.2000000000000015,6.600000000000003,-0.8999999999999955,-8.400000000000006,-15.900000000000022,2.0,1.9999999999999996,2.0000000000000018,2.0000000000000058,7.5,7.500000000000002,7.500000000000007,7.499999999999998,7.500000000000011,7.500000000000016,-1.7763568394002505e-15,8.881784197001252e-15,8.881784197001252e-15
3.3000000000000016,6.800000000000003,-0.6999999999999955,-8.200000000000005,-15.70000000000002,2.0,1.9999999999999996,2.000000000000002,2.0000000000000058,7.5,7.500000000000003,7.500000000000007,7.499999999999999,7.500000000000009,7.500000000000016,-8.881784197001252e-16,6.217248937900877e-15,8.881784197001252e-15
3.4000000000000017,7.0000000000000036,-0.49999999999999556,-8.000000000000004,-15.50000000000002,2.0,1.9999999999999996,2.000000000000002,2.0000000000000058,7.5,7.500000000000003,7.500000000000007,7.499999999999999,7.500000000000008,7.500000000000016,-8.881784197001252e-16,5.329070518200751e-15,8.881784197001252e-15
3.5000000000000018,7.200000000000004,-0.2999999999999956,-7.800000000000003,-15.300000000000018,2.0,1.9999999999999996,2.000000000000002,2.0000000000000058,7.5,7.500000000000003,7.500000000000007,7.499999999999999,7.500000000000008,7.500000000000015,-8.881784197001252e-16,5.329070518200751e-15,7.993605777301127e-15
